,loss,val_loss,lr
0,0.02775125578045845,0.015016363933682442,0.001
1,0.013512399047613144,0.012559736147522926,0.001
2,0.01138700358569622,0.010943904519081116,0.001
3,0.010564180091023445,0.010111937299370766,0.001
4,0.010182706639170647,0.010438043624162674,0.001
5,0.009970501065254211,0.010134639218449593,0.001
6,0.009770531207323074,0.010498450137674809,0.001
7,0.009713590145111084,0.009973004460334778,0.001
8,0.009498107247054577,0.009470074437558651,0.001
9,0.009376969188451767,0.009630067273974419,0.001
10,0.00929148867726326,0.009532597847282887,0.001
11,0.009217323735356331,0.008967318572103977,0.001
12,0.009087884798645973,0.00986071303486824,0.001
13,0.0090296920388937,0.009473095647990704,0.001
14,0.008993646129965782,0.009373323991894722,0.001
15,0.008888572454452515,0.008970312774181366,0.001
16,0.008842679671943188,0.008754848502576351,0.001
17,0.008723042905330658,0.00895693339407444,0.001
18,0.008678951300680637,0.008375522680580616,0.001
19,0.00856142770498991,0.008380780927836895,0.001
20,0.00783845316618681,0.00781211769208312,0.000100000005
21,0.007843703031539917,0.007824134081602097,0.000100000005
22,0.007831309922039509,0.007860099896788597,0.000100000005
23,0.007812953554093838,0.007839945144951344,0.000100000005
24,0.007810438983142376,0.007757444400340319,0.000100000005
25,0.007794103119522333,0.007849860936403275,0.000100000005
26,0.007785737048834562,0.00776251032948494,0.000100000005
27,0.007769539020955563,0.00786143820732832,0.000100000005
28,0.007760930340737104,0.0078012822195887566,0.000100000005
29,0.007748097646981478,0.007938597351312637,0.000100000005
30,0.007746262475848198,0.007739560212939978,0.000100000005
31,0.007730897516012192,0.007794790901243687,0.000100000005
32,0.007730994373559952,0.007673951331526041,0.000100000005
33,0.007711451500654221,0.0077229756861925125,0.000100000005
34,0.0077062915079295635,0.00777428550645709,0.000100000005
35,0.007699853274971247,0.007801509462296963,0.000100000005
36,0.007690310478210449,0.007775238249450922,0.000100000005
37,0.007676042150706053,0.007639663759618998,0.000100000005
38,0.0076753972098231316,0.007725766394287348,0.000100000005
39,0.007666347548365593,0.007649826351553202,0.000100000005
40,0.007566448766738176,0.0075790761038661,1.0000001e-05
41,0.007565631065517664,0.007597204763442278,1.0000001e-05
42,0.00756504712626338,0.007576808799058199,1.0000001e-05
43,0.007563005201518536,0.007577408105134964,1.0000001e-05
44,0.00756312720477581,0.007570874877274036,1.0000001e-05
45,0.007560687139630318,0.0075637297704815865,1.0000001e-05
46,0.00755980983376503,0.007570453453809023,1.0000001e-05
47,0.007559211924672127,0.00756342988461256,1.0000001e-05
48,0.007559407502412796,0.007570650894194841,1.0000001e-05
49,0.007558416109532118,0.007569739129394293,1.0000001e-05
50,0.007556693162769079,0.007568062748759985,1.0000001e-05
51,0.007555945310741663,0.0075750830583274364,1.0000001e-05
52,0.007553787436336279,0.0075571006163954735,1.0000001e-05
53,0.007554074749350548,0.007574515417218208,1.0000001e-05
54,0.007550930604338646,0.007579101249575615,1.0000001e-05
55,0.0075495378114283085,0.007561778649687767,1.0000001e-05
56,0.0075500644743442535,0.007571414113044739,1.0000001e-05
57,0.00754854129627347,0.007559825200587511,1.0000001e-05
58,0.007547798566520214,0.007565616630017757,1.0000001e-05
59,0.007546579465270042,0.00754806911572814,1.0000001e-05
60,0.00753445690497756,0.0075485585257411,1.0000001e-06
61,0.007533960044384003,0.0075477310456335545,1.0000001e-06
62,0.0075339567847549915,0.007548157125711441,1.0000001e-06
63,0.007533720228821039,0.007547110319137573,1.0000001e-06
64,0.0075337765738368034,0.007547227665781975,1.0000001e-06
65,0.007533593103289604,0.007547368295490742,1.0000001e-06
66,0.007533330004662275,0.007548524998128414,1.0000001e-06
67,0.0075333514250814915,0.007545824628323317,1.0000001e-06
68,0.007533123251050711,0.007548470515757799,1.0000001e-06
69,0.0075331092812120914,0.007546242326498032,1.0000001e-06
70,0.007532994728535414,0.007546251639723778,1.0000001e-06
71,0.007532820571213961,0.00754661625251174,1.0000001e-06
72,0.007533064112067223,0.0075464798137545586,1.0000001e-06
73,0.007532732095569372,0.007546161767095327,1.0000001e-06
74,0.007532745134085417,0.007546307519078255,1.0000001e-06
75,0.007532401010394096,0.007545972242951393,1.0000001e-06
76,0.007532312534749508,0.007545796222984791,1.0000001e-06
77,0.0075323437340557575,0.007546722423285246,1.0000001e-06
78,0.007532100193202496,0.007547912187874317,1.0000001e-06
79,0.007532143034040928,0.007544829044491053,1.0000001e-06
80,0.007531807757914066,0.007546850945800543,1.0000001e-06
81,0.007531776558607817,0.007546012289822102,1.0000001e-06
82,0.0075316582806408405,0.0075494470074772835,1.0000001e-06
83,0.007531764917075634,0.007546675391495228,1.0000001e-06
84,0.00753133837133646,0.007545944768935442,1.0000001e-06
85,0.007531534880399704,0.007544867228716612,1.0000001e-06
86,0.0075312391854822636,0.007546908687800169,1.0000001e-06
87,0.007531507406383753,0.00754382461309433,1.0000001e-06
88,0.007531082257628441,0.007546423003077507,1.0000001e-06
89,0.007531017530709505,0.0075467489659786224,1.0000001e-06
90,0.0075309909880161285,0.007545148022472858,1.0000001e-06
91,0.007530868519097567,0.007545591332018375,1.0000001e-06
92,0.007530655711889267,0.007544194348156452,1.0000001e-06
93,0.00753052206709981,0.007544829044491053,1.0000001e-06
94,0.007530378643423319,0.00754353916272521,1.0000001e-06
95,0.007530279457569122,0.0075444504618644714,1.0000001e-06
96,0.007530216593295336,0.007544622290879488,1.0000001e-06
97,0.007530281785875559,0.0075444066897034645,1.0000001e-06
98,0.00753010855987668,0.007543627172708511,1.0000001e-06
99,0.007529794704169035,0.0075436909683048725,1.0000001e-06
