,loss,val_loss,lr
0,0.01860734447836876,0.012857587076723576,0.001
1,0.011725807562470436,0.012175771407783031,0.001
2,0.01062630582600832,0.012381536886096,0.001
3,0.010175691917538643,0.009721722453832626,0.001
4,0.009719179011881351,0.009341327473521233,0.001
5,0.00946041103452444,0.009425637312233448,0.001
6,0.009231019765138626,0.008873273618519306,0.001
7,0.00899709202349186,0.008473237976431847,0.001
8,0.008781740441918373,0.009281901642680168,0.001
9,0.008628280833363533,0.00838564895093441,0.001
10,0.008480193093419075,0.008783961646258831,0.001
11,0.008249042555689812,0.008009484969079494,0.001
12,0.008171052671968937,0.008015346713364124,0.001
13,0.007858242839574814,0.007850933820009232,0.001
14,0.007630630396306515,0.007625735830515623,0.001
15,0.0075435028411448,0.009709199890494347,0.001
16,0.007244359701871872,0.007440271787345409,0.001
17,0.007173785008490086,0.00882909819483757,0.001
18,0.007053034845739603,0.006650708615779877,0.001
19,0.006919730454683304,0.006961998529732227,0.001
20,0.005721166264265776,0.0055339643731713295,0.000100000005
21,0.0055739181116223335,0.00549472076818347,0.000100000005
22,0.0055215624161064625,0.0054301368072628975,0.000100000005
23,0.005421662703156471,0.005375230684876442,0.000100000005
24,0.005371348932385445,0.0053629218600690365,0.000100000005
25,0.00533750606700778,0.0053922319784760475,0.000100000005
26,0.005298204720020294,0.005277977790683508,0.000100000005
27,0.005289100110530853,0.005325225181877613,0.000100000005
28,0.005249719601124525,0.005389698315411806,0.000100000005
29,0.0052360547706484795,0.005157750099897385,0.000100000005
30,0.005209115333855152,0.0051633091643452644,0.000100000005
31,0.005180929321795702,0.005080097354948521,0.000100000005
32,0.005162640940397978,0.005175216589123011,0.000100000005
33,0.005145814269781113,0.00505824526771903,0.000100000005
34,0.005116781685501337,0.005147221498191357,0.000100000005
35,0.005121951922774315,0.005095743108540773,0.000100000005
36,0.005104021169245243,0.005409508012235165,0.000100000005
37,0.005078429356217384,0.004990285728126764,0.000100000005
38,0.005084074102342129,0.005059624556452036,0.000100000005
39,0.005051939282566309,0.005026345606893301,0.000100000005
40,0.004907032009214163,0.0048971460200846195,1.0000001e-05
41,0.004907438065856695,0.004897599574178457,1.0000001e-05
42,0.004904529079794884,0.0048800925724208355,1.0000001e-05
43,0.00490185571834445,0.004898101557046175,1.0000001e-05
44,0.004901934880763292,0.004872467834502459,1.0000001e-05
45,0.004897060338407755,0.004878730047494173,1.0000001e-05
46,0.004894699901342392,0.004878336563706398,1.0000001e-05
47,0.004891569726169109,0.00487771350890398,1.0000001e-05
48,0.0048940046690404415,0.004879071842879057,1.0000001e-05
49,0.0048903003334999084,0.004886781331151724,1.0000001e-05
50,0.004885805305093527,0.004871678072959185,1.0000001e-05
51,0.004882852081209421,0.004919394385069609,1.0000001e-05
52,0.0048805829137563705,0.004865279886871576,1.0000001e-05
53,0.0048784115351736546,0.004851173143833876,1.0000001e-05
54,0.004878955893218517,0.0048529766499996185,1.0000001e-05
55,0.004874044097959995,0.004851855803281069,1.0000001e-05
56,0.004875787999480963,0.004848955199122429,1.0000001e-05
57,0.004870830103754997,0.004846517462283373,1.0000001e-05
58,0.004868632182478905,0.004848624113947153,1.0000001e-05
59,0.004866576287895441,0.004856646526604891,1.0000001e-05
60,0.004846830386668444,0.004833871498703957,1.0000001e-06
61,0.00484660267829895,0.004833116661757231,1.0000001e-06
62,0.004846645053476095,0.004832644481211901,1.0000001e-06
63,0.0048459675163030624,0.004830990917980671,1.0000001e-06
64,0.004845876712352037,0.004831625614315271,1.0000001e-06
65,0.004845728632062674,0.0048306831158697605,1.0000001e-06
66,0.004845399875193834,0.0048308176919817924,1.0000001e-06
67,0.004845236893743277,0.004830572288483381,1.0000001e-06
68,0.004845248069614172,0.004829675890505314,1.0000001e-06
69,0.004844837822020054,0.004833859857171774,1.0000001e-06
70,0.004844614304602146,0.0048345946706831455,1.0000001e-06
71,0.004843905568122864,0.004829647950828075,1.0000001e-06
72,0.004843986593186855,0.004830204416066408,1.0000001e-06
73,0.0048437947407364845,0.004833563230931759,1.0000001e-06
74,0.004843555390834808,0.004828361794352531,1.0000001e-06
75,0.004843106959015131,0.004830385558307171,1.0000001e-06
76,0.004842744674533606,0.004831803031265736,1.0000001e-06
77,0.0048429034650325775,0.004828199278563261,1.0000001e-06
78,0.004842389840632677,0.004828736651688814,1.0000001e-06
79,0.004842493217438459,0.004828983452171087,1.0000001e-06
80,0.004842324648052454,0.004829085431993008,1.0000001e-06
81,0.004841684829443693,0.004830627236515284,1.0000001e-06
82,0.00484160752967,0.004831758327782154,1.0000001e-06
83,0.004841305315494537,0.00482938764616847,1.0000001e-06
84,0.004841053858399391,0.004826718475669622,1.0000001e-06
85,0.004841247107833624,0.004830700810998678,1.0000001e-06
86,0.00484094675630331,0.00482571916654706,1.0000001e-06
87,0.0048405807465314865,0.004826084244996309,1.0000001e-06
88,0.004840552806854248,0.004825668875128031,1.0000001e-06
89,0.00484013557434082,0.004829313140362501,1.0000001e-06
90,0.004839781671762466,0.004825755953788757,1.0000001e-06
91,0.0048395260237157345,0.004824731964617968,1.0000001e-06
92,0.004839178640395403,0.004825325217097998,1.0000001e-06
93,0.004839206580072641,0.004825552459806204,1.0000001e-06
94,0.004838972352445126,0.004823880735784769,1.0000001e-06
95,0.00483863428235054,0.004823146387934685,1.0000001e-06
96,0.004838128108531237,0.004829959943890572,1.0000001e-06
97,0.004838421940803528,0.004823578987270594,1.0000001e-06
98,0.004838053602725267,0.004824903793632984,1.0000001e-06
99,0.004837918095290661,0.004827228374779224,1.0000001e-06
