version,Regularizer,cluster key,cluster set,cluster dhn,cluster nodes,cluster size,cluster type,cut ratio,is inverted flux,ML input features,ML output features,mae,best_loss
1,0,21-c,1,3,"[17, 19]",2,1-1,1.0,0,3,1,0.15195963208691318,0.011347733438014984
5,1,21-c,1,3,"[17, 19]",2,1-1,1.0,0,3,1,0.179891084999648,0.017895925790071487
1,0,22-c,1,3,"[14, 15, 61]",3,1-2,1.0,0,4,2,0.0639852042838504,0.0055404226295650005
5,1,22-c,1,3,"[14, 15, 61]",3,1-2,1.0,0,4,2,0.09920029924626175,0.01207856647670269
1,0,23-c,1,3,"[43, 58]",2,1-1,1.0,0,3,1,0.0422097660991819,0.0036895638331770897
5,1,23-c,1,3,"[43, 58]",2,1-1,1.0,0,3,1,0.0822387295694796,0.011458700522780418
1,0,24-c,1,3,"[14, 15, 38, 39, 44, 45, 61]",7,1-3,0.5714285714285714,0,8,3,0.0689654156890493,0.0051642851904034615
5,1,24-c,1,3,"[14, 15, 38, 39, 44, 45, 61]",7,1-3,0.5714285714285714,0,8,3,0.12349139353346547,0.013784297741949558
1,0,25-c,1,3,"[2, 36]",2,1-1,1.0,0,3,1,0.07152762517125244,0.009753181599080563
5,1,25-c,1,3,"[2, 36]",2,1-1,1.0,0,3,1,0.10436591823993771,0.016136938706040382
1,0,27-c,1,3,"[14, 15, 26, 41, 42, 44, 45, 49, 60]",9,2-5,0.7777777777777778,0,11,5,0.08274929211501339,0.0072972713969647884
5,1,27-c,1,3,"[14, 15, 26, 41, 42, 44, 45, 49, 60]",9,2-5,0.7777777777777778,0,11,5,0.13748929191467305,0.015508810989558697
1,0,28-c,1,3,"[11, 29, 46, 52]",4,1-3,1.0,0,5,3,1.5992182251287992,0.11860981583595276
5,1,28-c,1,3,"[11, 29, 46, 52]",4,1-3,1.0,0,5,3,0.11242029014225227,0.013596520759165287
1,0,29-c,1,3,"[10, 27, 28, 37, 56]",5,1-1,0.4,0,6,1,0.09033408207758904,0.012968549504876137
5,1,29-c,1,3,"[10, 27, 28, 37, 56]",5,1-1,0.4,0,6,1,0.11440093173239826,0.01853957772254944
1,0,30-c,1,3,"[14, 15, 42, 44, 45, 60]",6,1-4,0.8333333333333334,0,7,4,0.0707207736186151,0.005497443024069071
5,1,30-c,1,3,"[14, 15, 42, 44, 45, 60]",6,1-4,0.8333333333333334,0,7,4,0.14131880461989482,0.014136557467281818
1,0,31-c,1,3,"[20, 22]",2,1-1,1.0,0,3,1,0.035826738220037145,0.004756055306643248
5,1,31-c,1,3,"[20, 22]",2,1-1,1.0,0,3,1,0.06953253896266659,0.013330012559890747
1,0,32-c,1,3,"[52, 54]",2,1-2,1.5,0,3,2,0.057164808847140314,0.005418756976723671
5,1,32-c,1,3,"[52, 54]",2,1-2,1.5,0,3,2,0.10153826738419909,0.011890335939824581
1,0,1-c,2,3,"[38, 39, 42, 44]",4,1-2,0.75,0,5,2,0.04464842980133109,0.0043212068267166615
5,1,1-c,2,3,"[38, 39, 42, 44]",4,1-2,0.75,0,5,2,0.07885006736782293,0.011194328777492046
1,0,2-c,2,3,"[16, 47]",2,1-1,1.0,0,3,1,0.06697891335135411,0.005788243841379881
5,1,2-c,2,3,"[16, 47]",2,1-1,1.0,0,3,1,0.1336843768807421,0.014867757447063923
1,0,3-c,2,3,"[14, 15, 16, 47]",4,1-3,1.0,0,5,3,0.0681075287892208,0.004552933853119612
5,1,3-c,2,3,"[14, 15, 16, 47]",4,1-3,1.0,0,5,3,0.14565193310641156,0.014256158843636513
1,0,4-c,2,3,"[43, 57]",2,1-1,1.0,0,3,1,0.01859530379762586,0.002490015234798193
5,1,4-c,2,3,"[43, 57]",2,1-1,1.0,0,3,1,4.207946124312327,0.259523868560791
1,0,5-c,2,3,"[30, 32]",2,1-1,1.0,0,3,1,0.20374756955406043,0.013230890966951847
5,1,5-c,2,3,"[30, 32]",2,1-1,1.0,0,3,1,0.2731417661492997,0.023477548733353615
1,0,6-c,2,3,"[2, 3, 4, 51]",4,1-2,0.75,0,5,2,0.09944308391474839,0.006834756582975388
5,1,6-c,2,3,"[2, 3, 4, 51]",4,1-2,0.75,0,5,2,0.16673189007940833,0.016322841867804527
1,0,7-c,2,3,"[17, 18]",2,1-2,1.5,0,3,2,0.07256757177976887,0.0050704157911241055
5,1,7-c,2,3,"[17, 18]",2,1-2,1.5,0,3,2,0.1410208683382842,0.014657227322459221
1,0,8-c,2,3,"[33, 34]",2,1-2,1.5,0,3,2,0.049194338066982334,0.004673067480325699
5,1,8-c,2,3,"[33, 34]",2,1-2,1.5,0,3,2,0.09029934823941431,0.01269484031945467
1,0,9-c,2,3,"[38, 44, 45]",3,1-3,1.3333333333333333,0,4,3,0.14164969436936906,0.00830549094825983
5,1,9-c,2,3,"[38, 44, 45]",3,1-3,1.3333333333333333,0,4,3,2.635306399291621,0.14743861556053162
1,0,10-c,2,3,"[4, 50]",2,1-1,1.0,0,3,1,0.2064123835783274,0.013179871253669262
5,1,10-c,2,3,"[4, 50]",2,1-1,1.0,0,3,1,0.31016370100185847,0.02475508488714695
1,0,11-c,2,3,"[14, 16, 47]",3,1-2,1.0,0,4,2,0.08390656136761464,0.008399473503232002
5,1,11-c,2,3,"[14, 16, 47]",3,1-2,1.0,0,4,2,0.1315041462612035,0.01523754931986332
1,0,12-c,2,3,"[2, 3, 46, 52, 54]",5,1-3,0.8,0,6,3,2.2385905791723046,0.13568559288978577
5,1,12-c,2,3,"[2, 3, 46, 52, 54]",5,1-3,0.8,0,6,3,0.23047569252449057,0.01890188455581665
1,0,13-c,2,3,"[1, 42, 44]",3,1-2,1.0,0,4,2,0.05220519983012692,0.005837366916239262
5,1,13-c,2,3,"[1, 42, 44]",3,1-2,1.0,0,4,2,0.07343849146026718,0.01121710054576397
1,0,14-c,2,3,"[6, 7]",2,1-2,1.5,0,3,2,0.08048169324581322,0.0063602495938539505
5,1,14-c,2,3,"[6, 7]",2,1-2,1.5,0,3,2,0.22765960144061168,0.017513813450932503
1,0,15-c,2,3,"[2, 3, 11, 13, 20, 29, 46, 52, 54]",9,1-6,0.7777777777777778,0,10,6,0.15956962699842892,0.009002397768199444
5,1,15-c,2,3,"[2, 3, 11, 13, 20, 29, 46, 52, 54]",9,1-6,0.7777777777777778,0,10,6,0.30523914747727493,0.021804869174957275
1,0,16-c,2,3,"[14, 15, 26, 42, 44, 45]",6,2-5,1.1666666666666667,0,8,5,0.07808428455440608,0.006695830263197422
5,1,16-c,2,3,"[14, 15, 26, 42, 44, 45]",6,2-5,1.1666666666666667,0,8,5,0.14447730856545582,0.015925873070955276
1,0,17-c,2,3,"[26, 30, 38, 41, 42, 44]",6,2-5,1.1666666666666667,0,8,5,0.16621395552160337,0.010291773825883865
5,1,17-c,2,3,"[26, 30, 38, 41, 42, 44]",6,2-5,1.1666666666666667,0,8,5,0.2666882155736279,0.020441126078367233
1,0,18-c,2,3,"[2, 3, 4, 29, 46, 52, 54]",7,1-5,0.8571428571428571,0,8,5,0.1642060063367193,0.00921744853258133
5,1,18-c,2,3,"[2, 3, 4, 29, 46, 52, 54]",7,1-5,0.8571428571428571,0,8,5,0.27839696962602506,0.02018985152244568
1,0,19-c,2,3,"[6, 7, 8, 17, 18, 33]",6,1-5,1.0,0,7,5,0.12867490175525648,0.007623286917805672
5,1,19-c,2,3,"[6, 7, 8, 17, 18, 33]",6,1-5,1.0,0,7,5,1.9225988148883306,0.1046186164021492
1,0,20-c,2,3,"[26, 30, 32, 41, 42, 44]",6,2-4,1.0,0,8,4,0.1119416855433457,0.008521512150764465
5,1,20-c,2,3,"[26, 30, 32, 41, 42, 44]",6,2-4,1.0,0,8,4,0.1835505511994362,0.017279522493481636
1,0,21-c,2,3,"[2, 3, 29, 46, 52, 54]",6,1-4,0.8333333333333334,0,7,4,0.12123114777683044,0.007797082886099815
5,1,21-c,2,3,"[2, 3, 29, 46, 52, 54]",6,1-4,0.8333333333333334,0,7,4,2.461766584398739,0.12104064226150513
1,0,22-c,2,3,"[14, 16, 38, 39, 44, 45]",6,1-4,0.8333333333333334,0,7,4,0.1607210266119596,0.009942418895661831
5,1,22-c,2,3,"[14, 16, 38, 39, 44, 45]",6,1-4,0.8333333333333334,0,7,4,0.2488746464528821,0.01954631693661213
1,0,23-c,2,3,"[14, 15, 26, 30, 41, 42, 44, 45]",8,2-7,1.125,0,10,7,0.11952584764075035,0.008316145278513432
5,1,23-c,2,3,"[14, 15, 26, 30, 41, 42, 44, 45]",8,2-7,1.125,0,10,7,0.27686876802699284,0.02351493574678898
1,0,24-c,2,3,"[11, 29, 46, 52, 54, 55]",6,1-3,0.6666666666666666,0,7,3,0.06862420938173681,0.005312568508088589
5,1,24-c,2,3,"[11, 29, 46, 52, 54, 55]",6,1-3,0.6666666666666666,0,7,3,0.12485015539523585,0.014068768359720707
1,0,26-c,2,3,"[1, 26, 30, 41, 42, 44]",6,2-4,1.0,0,8,4,0.11987384968987616,0.009126564487814903
5,1,26-c,2,3,"[1, 26, 30, 41, 42, 44]",6,2-4,1.0,0,8,4,0.18184282536203938,0.017707373946905136
1,0,27-c,2,3,"[14, 15, 38, 39, 44, 45]",6,1-4,0.8333333333333334,0,7,4,0.07295228752337496,0.005127373151481152
5,1,27-c,2,3,"[14, 15, 38, 39, 44, 45]",6,1-4,0.8333333333333334,0,7,4,2.030000324777661,0.11670181900262833
1,0,28-c,2,3,"[2, 3, 4, 11, 12, 29, 46, 52, 54]",9,1-5,0.6666666666666666,0,10,5,0.17330880056805237,0.009667158126831055
5,1,28-c,2,3,"[2, 3, 4, 11, 12, 29, 46, 52, 54]",9,1-5,0.6666666666666666,0,10,5,0.2866137368688338,0.02113811857998371
1,0,0-c,1,4,"[34, 35, 57, 58, 65, 85, 89]",7,1-1,0.2857142857142857,0,8,1,0.08467208758744657,0.010726979933679104
5,1,0-c,1,4,"[34, 35, 57, 58, 65, 85, 89]",7,1-1,0.2857142857142857,0,8,1,0.10343068149320489,0.016625354066491127
1,0,1-c,1,4,"[38, 59, 86]",3,1-0,0.3333333333333333,0,4,0,0.030088241656460787,0.0061017717234790325
5,1,1-c,1,4,"[38, 59, 86]",3,1-0,0.3333333333333333,0,4,0,0.0511448308625673,0.013846762478351593
1,0,2-c,1,4,"[36, 38, 59, 86]",4,1-1,0.5,0,5,1,1.0392902330712732,0.3659365475177765
5,1,2-c,1,4,"[36, 38, 59, 86]",4,1-1,0.5,0,5,1,0.07763035283006472,0.013433946296572685
1,0,3-c,1,4,"[36, 38, 39, 40, 51, 52, 59, 68, 79, 80, 84, 86]",12,1-1,0.16666666666666666,0,13,1,0.046901391721400676,0.005445702467113733
5,1,3-c,1,4,"[36, 38, 39, 40, 51, 52, 59, 68, 79, 80, 84, 86]",12,1-1,0.16666666666666666,0,13,1,0.0848313555525271,0.013642041943967342
1,0,4-c,1,4,"[5, 6, 24, 33, 48]",5,1-2,0.6,0,6,2,0.08022108456562888,0.010239544324576855
5,1,4-c,1,4,"[5, 6, 24, 33, 48]",5,1-2,0.6,0,6,2,0.1319474176242946,0.018244082108139992
1,0,5-c,1,4,"[41, 42]",2,1-0,0.5,0,3,0,0.0027072121856802824,0.0009592061396688223
5,1,5-c,1,4,"[41, 42]",2,1-0,0.5,0,3,0,0.0187259898274254,0.009567570872604847
1,0,6-c,1,4,"[8, 10, 21, 34, 35, 57, 61, 65, 77, 78]",10,1-3,0.4,0,11,3,0.08757915921681317,0.0064301155507564545
5,1,6-c,1,4,"[8, 10, 21, 34, 35, 57, 61, 65, 77, 78]",10,1-3,0.4,0,11,3,0.14200900289871224,0.013875207863748074
1,0,7-c,1,4,"[62, 63]",2,1-1,1.0,0,3,1,0.023686519025009498,0.004080537706613541
5,1,7-c,1,4,"[62, 63]",2,1-1,1.0,0,3,1,0.036195736157618855,0.009329335764050484
1,0,8-c,1,4,"[79, 80]",2,1-0,0.5,0,3,0,0.02386653085958691,0.006451280787587166
5,1,8-c,1,4,"[79, 80]",2,1-0,0.5,0,3,0,0.04530857667637098,0.017313484102487564
1,0,9-c,1,4,"[28, 91]",2,1-1,1.0,0,3,1,0.31654181609928883,0.018491564318537712
5,1,9-c,1,4,"[28, 91]",2,1-1,1.0,0,3,1,0.41787129247428834,0.030060989782214165
1,0,10-c,1,4,"[2, 3, 13, 36, 38, 39, 40, 59, 67, 68, 70, 86]",12,1-5,0.5,0,13,5,0.09287506185841533,0.006916705518960953
5,1,10-c,1,4,"[2, 3, 13, 36, 38, 39, 40, 59, 67, 68, 70, 86]",12,1-5,0.5,0,13,5,0.150849174217755,0.015131023712456226
1,0,11-c,1,4,"[14, 15, 62, 63]",4,1-3,1.0,0,5,3,0.06052975429961631,0.0043131946586072445
5,1,11-c,1,4,"[14, 15, 62, 63]",4,1-3,1.0,0,5,3,1.2183827581143596,0.11127375066280365
1,0,12-c,1,4,"[9, 66]",2,1-1,1.0,0,3,1,0.08623827636775859,0.013672091998159885
5,1,12-c,1,4,"[9, 66]",2,1-1,1.0,0,3,1,4.605577446021907,0.27441102266311646
1,0,13-c,1,4,"[51, 52, 68, 79, 80, 84]",6,1-1,0.3333333333333333,0,7,1,0.029917812580434636,0.004454500041902065
5,1,13-c,1,4,"[51, 52, 68, 79, 80, 84]",6,1-1,0.3333333333333333,0,7,1,0.04183675964705892,0.010646829381585121
1,0,14-c,1,4,"[5, 7, 11, 24, 33, 48, 83]",7,1-3,0.5714285714285714,0,8,3,0.11361883021019616,0.007798254024237394
5,1,14-c,1,4,"[5, 7, 11, 24, 33, 48, 83]",7,1-3,0.5714285714285714,0,8,3,0.20730196873574486,0.018811630085110664
1,0,15-c,1,4,"[5, 7, 12]",3,1-2,1.0,0,4,2,0.12955990267348183,0.0138390576466918
5,1,15-c,1,4,"[5, 7, 12]",3,1-2,1.0,0,4,2,0.1864486196729877,0.0225626602768898
1,0,16-c,1,4,"[8, 9, 49, 50, 61]",5,1-2,0.6,0,6,2,0.06436231786897238,0.005213775206357241
5,1,16-c,1,4,"[8, 9, 49, 50, 61]",5,1-2,0.6,0,6,2,3.1562572275005376,0.18603867292404175
1,0,17-c,1,4,"[36, 38, 39, 40, 59, 68, 86]",7,1-2,0.42857142857142855,0,8,2,0.047678058815671116,0.006420073099434376
5,1,17-c,1,4,"[36, 38, 39, 40, 59, 68, 86]",7,1-2,0.42857142857142855,0,8,2,0.9057406972430673,0.2521567940711975
1,0,18-c,1,4,"[36, 39, 40, 51, 52, 68, 79, 80, 84]",9,1-2,0.3333333333333333,0,10,2,0.07035644279296178,0.006046785041689873
5,1,18-c,1,4,"[36, 39, 40, 51, 52, 68, 79, 80, 84]",9,1-2,0.3333333333333333,0,10,2,0.11859481743120084,0.014635762199759483
1,0,19-c,1,4,"[77, 78]",2,1-0,0.5,0,3,0,0.07357176644143049,0.018392149358987808
5,1,19-c,1,4,"[77, 78]",2,1-0,0.5,0,3,0,0.08999325161096834,0.025920091196894646
1,0,20-c,1,4,"[8, 9, 10, 77, 78]",5,1-3,0.8,0,6,3,0.09307605241980717,0.0070703597739338875
5,1,20-c,1,4,"[8, 9, 10, 77, 78]",5,1-3,0.8,0,6,3,0.14810438326726116,0.015156389214098454
1,0,21-c,1,4,"[17, 18, 22, 23, 43, 45, 53, 73, 74, 76, 82, 87, 88]",13,2-4,0.46153846153846156,0,15,4,0.22263617821474932,0.012951954267919064
5,1,21-c,1,4,"[17, 18, 22, 23, 43, 45, 53, 73, 74, 76, 82, 87, 88]",13,2-4,0.46153846153846156,0,15,4,0.3254178086106244,0.021859390661120415
1,0,22-c,1,4,"[14, 15, 16, 46, 47, 62, 64]",7,1-2,0.42857142857142855,0,8,2,0.07727089314746499,0.004641897045075893
5,1,22-c,1,4,"[14, 15, 16, 46, 47, 62, 64]",7,1-2,0.42857142857142855,0,8,2,0.1589477867178099,0.01352081261575222
1,0,24-c,1,4,"[17, 18, 43, 53, 54, 87]",6,2-1,0.5,0,8,1,0.1667515718992542,0.011729193851351738
5,1,24-c,1,4,"[17, 18, 43, 53, 54, 87]",6,2-1,0.5,0,8,1,0.23243727338702244,0.018339622765779495
1,0,25-c,1,4,"[14, 15, 19, 46, 47, 62, 64]",7,1-4,0.7142857142857143,0,8,4,0.09899707827421106,0.006011752411723137
5,1,25-c,1,4,"[14, 15, 19, 46, 47, 62, 64]",7,1-4,0.7142857142857143,0,8,4,0.21011455665188952,0.016452645882964134
1,0,26-c,1,4,"[17, 18, 22, 23, 25, 26, 32, 43, 53, 73, 87, 88]",12,2-4,0.5,0,14,4,0.18000989762598193,0.010798313654959202
5,1,26-c,1,4,"[17, 18, 22, 23, 25, 26, 32, 43, 53, 73, 87, 88]",12,2-4,0.5,0,14,4,0.27732319741740513,0.018575703725218773
1,0,29-c,1,4,"[8, 10, 21, 57, 58, 61, 77, 85, 89]",9,1-5,0.6666666666666666,0,10,5,0.1609767224266415,0.009812881238758564
5,1,29-c,1,4,"[8, 10, 21, 57, 58, 61, 77, 85, 89]",9,1-5,0.6666666666666666,0,10,5,1.562669812945604,0.1004023626446724
1,0,30-c,1,4,"[19, 20, 21, 27, 28, 57, 58, 85, 89]",9,1-5,0.6666666666666666,0,10,5,0.14728935240726557,0.009214683435857296
5,1,30-c,1,4,"[19, 20, 21, 27, 28, 57, 58, 85, 89]",9,1-5,0.6666666666666666,0,10,5,0.2173322211142278,0.017646482214331627
1,0,31-c,1,4,"[51, 52, 67, 68, 79, 80, 84]",7,1-2,0.42857142857142855,0,8,2,0.036859015719804086,0.004503995180130005
5,1,31-c,1,4,"[51, 52, 67, 68, 79, 80, 84]",7,1-2,0.42857142857142855,0,8,2,0.06369104909224456,0.011280923150479794
1,0,32-c,1,4,"[14, 15, 46, 47, 62, 63]",6,2-3,0.8333333333333334,0,8,3,0.04521766363061172,0.003466620109975338
5,1,32-c,1,4,"[14, 15, 46, 47, 62, 63]",6,2-3,0.8333333333333334,0,8,3,0.12652669816573872,0.01257332693785429
1,0,33-c,1,4,"[5, 7, 11, 24, 33, 60]",6,1-3,0.6666666666666666,0,7,3,0.12981155596535643,0.010134311392903328
5,1,33-c,1,4,"[5, 7, 11, 24, 33, 60]",6,1-3,0.6666666666666666,0,7,3,2.0956019273866557,0.14025768637657166
1,0,34-c,1,4,"[8, 9, 19, 20, 21, 27, 28, 61, 91]",9,1-5,0.6666666666666666,0,10,5,0.1582448970562054,0.009165075607597828
5,1,34-c,1,4,"[8, 9, 19, 20, 21, 27, 28, 61, 91]",9,1-5,0.6666666666666666,0,10,5,0.3173264633951663,0.021998345851898193
1,0,35-c,1,4,"[14, 15, 16, 19, 46, 47]",6,2-3,0.8333333333333334,0,8,3,0.022887379522557868,0.0026977185625582933
5,1,35-c,1,4,"[14, 15, 16, 19, 46, 47]",6,2-3,0.8333333333333334,0,8,3,0.03674361845728407,0.008243175223469734
1,0,36-c,1,4,"[19, 20, 27, 28, 91]",5,1-2,0.6,0,6,2,0.20196304607346086,0.010649796575307846
5,1,36-c,1,4,"[19, 20, 27, 28, 91]",5,1-2,0.6,0,6,2,0.342901564654098,0.021470949053764343
1,0,37-c,1,4,"[22, 23, 25, 26, 32, 44, 73, 88]",8,1-2,0.375,0,9,2,0.18326047995197278,0.010520628653466702
5,1,37-c,1,4,"[22, 23, 25, 26, 32, 44, 73, 88]",8,1-2,0.375,0,9,2,0.25032718864837816,0.018386036157608032
1,0,38-c,1,4,"[14, 15, 19, 20, 27, 28, 46, 47, 62, 90]",10,2-5,0.7,0,12,5,0.07354913183640074,0.0049313735216856
5,1,38-c,1,4,"[14, 15, 19, 20, 27, 28, 46, 47, 62, 90]",10,2-5,0.7,0,12,5,0.21315214343019487,0.016911789774894714
1,0,39-c,1,4,"[2, 3, 13, 56, 67, 70]",6,1-4,0.8333333333333334,0,7,4,0.08877735023994539,0.006357956677675247
5,1,39-c,1,4,"[2, 3, 13, 56, 67, 70]",6,1-4,0.8333333333333334,0,7,4,0.16644188574481544,0.01692476123571396
1,0,40-c,1,4,"[14, 15, 46, 47, 62, 63, 64]",7,1-2,0.42857142857142855,0,8,2,0.07016595163791181,0.004694932606071234
5,1,40-c,1,4,"[14, 15, 46, 47, 62, 63, 64]",7,1-2,0.42857142857142855,0,8,2,0.11321461275796513,0.011953677982091904
1,0,42-c,1,4,"[2, 3, 13, 39, 40, 67, 68]",7,1-5,0.8571428571428571,0,8,5,0.08757721736475631,0.00659608282148838
5,1,42-c,1,4,"[2, 3, 13, 39, 40, 67, 68]",7,1-5,0.8571428571428571,0,8,5,0.15848049783893345,0.015760157257318497
1,0,43-c,1,4,"[41, 42, 58, 85, 89]",5,1-0,0.2,0,6,0,0.019221869160858544,0.004721929784864187
5,1,43-c,1,4,"[41, 42, 58, 85, 89]",5,1-0,0.2,0,6,0,0.031107735156992087,0.012090181931853294
1,0,44-c,1,4,"[25, 26, 32, 44, 73]",5,1-2,0.6,0,6,2,0.05142716883103738,0.006138838827610016
5,1,44-c,1,4,"[25, 26, 32, 44, 73]",5,1-2,0.6,0,6,2,1.7827097525570919,0.1535581797361374
1,0,46-c,1,4,"[5, 7, 11, 24, 33, 48, 60]",7,1-3,0.5714285714285714,0,8,3,0.11367461180116614,0.0075292279943823814
5,1,46-c,1,4,"[5, 7, 11, 24, 33, 48, 60]",7,1-3,0.5714285714285714,0,8,3,0.2189082215146078,0.01900562085211277
1,0,47-c,1,4,"[3, 51, 52, 67, 68, 71, 72, 79, 80, 84]",10,1-2,0.3,0,11,2,0.0424707105285876,0.00471268966794014
5,1,47-c,1,4,"[3, 51, 52, 67, 68, 71, 72, 79, 80, 84]",10,1-2,0.3,0,11,2,0.07006736190465852,0.011438749730587006
1,0,48-c,1,4,"[5, 24, 33, 48, 83]",5,1-2,0.6,0,6,2,0.1300063127720094,0.012971621006727219
5,1,48-c,1,4,"[5, 24, 33, 48, 83]",5,1-2,0.6,0,6,2,0.1787453838106142,0.02086094580590725
1,0,49-c,1,4,"[22, 23, 73, 74, 75, 82, 88]",7,1-3,0.5714285714285714,0,8,3,0.2065478268146237,0.011603152379393578
5,1,49-c,1,4,"[22, 23, 73, 74, 75, 82, 88]",7,1-3,0.5714285714285714,0,8,3,5.3122816196363924,0.19281381368637085
1,0,50-c,1,4,"[17, 18, 22, 23, 25, 26, 32, 43, 44, 53, 73, 87, 88]",13,2-3,0.38461538461538464,0,15,3,0.18991769679029336,0.011547932401299477
5,1,50-c,1,4,"[17, 18, 22, 23, 25, 26, 32, 43, 44, 53, 73, 87, 88]",13,2-3,0.38461538461538464,0,15,3,0.25600895371405846,0.018216485157608986
1,0,51-c,1,4,"[17, 18, 22, 23, 25, 32, 43, 45, 53, 73, 87, 88]",12,2-4,0.5,0,14,4,0.1869735668657741,0.01138254813849926
5,1,51-c,1,4,"[17, 18, 22, 23, 25, 32, 43, 45, 53, 73, 87, 88]",12,2-4,0.5,0,14,4,0.260539421596319,0.019066130742430687
1,0,52-c,1,4,"[17, 18, 22, 23, 25, 26, 32, 43, 44, 45, 53, 73, 87, 88]",14,2-3,0.35714285714285715,0,16,3,0.1923187321684981,0.011568388901650906
5,1,52-c,1,4,"[17, 18, 22, 23, 25, 26, 32, 43, 44, 45, 53, 73, 87, 88]",14,2-3,0.35714285714285715,0,16,3,0.25907722920949566,0.01874753274023533
1,0,53-c,1,4,"[17, 18, 22, 23, 43, 45, 53, 73, 74, 75, 82, 87, 88]",13,2-4,0.46153846153846156,0,15,4,0.2059913595956836,0.012210206128656864
5,1,53-c,1,4,"[17, 18, 22, 23, 43, 45, 53, 73, 74, 75, 82, 87, 88]",13,2-4,0.46153846153846156,0,15,4,0.30754862571188374,0.021329360082745552
1,0,55-c,1,4,"[17, 18, 22, 23, 25, 26, 32, 43, 44, 53, 73, 88]",12,2-2,0.3333333333333333,0,14,2,0.292351462758713,0.016394931823015213
5,1,55-c,1,4,"[17, 18, 22, 23, 25, 26, 32, 43, 44, 53, 73, 88]",12,2-2,0.3333333333333333,0,14,2,2.7968612837897964,0.21691471338272095
1,0,56-c,1,4,"[8, 10, 14, 15, 16, 19, 21, 46, 47, 61, 77, 78]",12,2-5,0.5833333333333334,0,14,5,0.060410314223275606,0.004830766469240189
5,1,56-c,1,4,"[8, 10, 14, 15, 16, 19, 21, 46, 47, 61, 77, 78]",12,2-5,0.5833333333333334,0,14,5,0.542394761999442,0.11475265771150589
1,0,59-c,1,4,"[17, 18, 22, 23, 25, 26, 32, 43, 45, 53, 73, 87, 88]",13,2-4,0.46153846153846156,0,15,4,0.878839995027456,0.13706843554973602
5,1,59-c,1,4,"[17, 18, 22, 23, 25, 26, 32, 43, 45, 53, 73, 87, 88]",13,2-4,0.46153846153846156,0,15,4,0.2717341625613583,0.019455062225461006
1,0,test,1,4,"[39, 68, 84]",3,1-2,1.0,0,4,2,0.05960054670072088,0.006774373352527618
5,1,test,1,4,"[39, 68, 84]",3,1-2,1.0,0,4,2,0.07695461438643932,0.011787483468651772
1,0,0-c,2,4,"[14, 47, 62, 64]",4,2-3,1.25,0,6,3,0.08323981318694505,0.005475812125951052
5,1,0-c,2,4,"[14, 47, 62, 64]",4,2-3,1.25,0,6,3,0.7292985464662947,0.15850813686847687
1,0,1-c,2,4,"[25, 26, 32, 73, 88]",5,1-3,0.8,0,6,3,0.07585415360571295,0.006840825080871582
5,1,1-c,2,4,"[25, 26, 32, 73, 88]",5,1-3,0.8,0,6,3,0.12700249564903343,0.0143464095890522
1,0,2-c,2,4,"[41, 42, 58]",3,1-1,0.6666666666666666,0,4,1,0.1436171964884594,0.01073605939745903
5,1,2-c,2,4,"[41, 42, 58]",3,1-1,0.6666666666666666,0,4,1,0.1916820600159369,0.01881374605000019
1,0,3-c,2,4,"[9, 49, 66]",3,1-1,0.6666666666666666,0,4,1,0.03640545759860482,0.0036090074572712183
5,1,3-c,2,4,"[9, 49, 66]",3,1-1,0.6666666666666666,0,4,1,0.0736065672997559,0.01353132538497448
1,0,4-c,2,4,"[11, 60]",2,1-0,0.5,0,3,0,0.004056640410952235,0.0016745416214689612
5,1,4-c,2,4,"[11, 60]",2,1-0,0.5,0,3,0,0.014124503985132653,0.009376452304422855
1,0,5-c,2,4,"[51, 52, 79]",3,1-1,0.6666666666666666,0,4,1,0.19732473919644283,0.012066615745425224
5,1,5-c,2,4,"[51, 52, 79]",3,1-1,0.6666666666666666,0,4,1,0.27760316017459474,0.024404939264059067
1,0,6-c,2,4,"[74, 76]",2,1-1,1.0,0,3,1,0.18348110735300796,0.011810504831373692
5,1,6-c,2,4,"[74, 76]",2,1-1,1.0,0,3,1,0.2798934908396217,0.022932352498173714
1,0,7-c,2,4,"[36, 38, 59]",3,1-2,1.0,0,4,2,0.07586173552283262,0.005747784860432148
5,1,7-c,2,4,"[36, 38, 59]",3,1-2,1.0,0,4,2,0.15105178276310172,0.015445147641003132
1,0,8-c,2,4,"[17, 18, 43, 53]",4,2-1,0.75,0,6,1,0.394624666653174,0.019351013004779816
5,1,8-c,2,4,"[17, 18, 43, 53]",4,2-1,0.75,0,6,1,0.5213568072652327,0.027457641437649727
1,0,9-c,2,4,"[51, 52, 68, 84]",4,1-2,0.75,0,5,2,0.08013483711356661,0.007301293313503265
5,1,9-c,2,4,"[51, 52, 68, 84]",4,1-2,0.75,0,5,2,0.11797124797393058,0.013892881572246552
1,0,10-c,2,4,"[5, 7, 24, 33]",4,1-4,1.25,0,5,4,0.13543196119644932,0.011427395045757294
5,1,10-c,2,4,"[5, 7, 24, 33]",4,1-4,1.25,0,5,4,0.22058747900049125,0.020849591121077538
1,0,12-c,2,4,"[25, 26, 44]",3,1-0,0.3333333333333333,0,4,0,0.014343768694376811,0.0037137360777705908
5,1,12-c,2,4,"[25, 26, 44]",3,1-0,0.3333333333333333,0,4,0,0.03046556895069651,0.010917638428509235
