,loss,val_loss,lr
0,0.02320048026740551,0.014568846672773361,0.001
1,0.013358768075704575,0.01555982232093811,0.001
2,0.011328600347042084,0.01446630246937275,0.001
3,0.01033814437687397,0.010693391785025597,0.001
4,0.009650129824876785,0.011249678209424019,0.001
5,0.009123983792960644,0.011476846411824226,0.001
6,0.008823351934552193,0.008312162011861801,0.001
7,0.00841868482530117,0.007323039695620537,0.001
8,0.008132963441312313,0.007225570734590292,0.001
9,0.0078467121347785,0.00746473902836442,0.001
10,0.007647854741662741,0.007162400055676699,0.001
11,0.00755205238237977,0.008261510170996189,0.001
12,0.007366611156612635,0.007091047707945108,0.001
13,0.007332848850637674,0.007390622515231371,0.001
14,0.007132638245820999,0.007761332672089338,0.001
15,0.007090824190527201,0.007574647665023804,0.001
16,0.007056751288473606,0.006720745470374823,0.001
17,0.006953916046768427,0.007078823633491993,0.001
18,0.006838804576545954,0.007403977680951357,0.001
19,0.006832216866314411,0.007712416350841522,0.001
20,0.0057465615682303905,0.005701884627342224,0.000100000005
21,0.005730269476771355,0.005713523365557194,0.000100000005
22,0.005720529239624739,0.006027186755090952,0.000100000005
23,0.005707322619855404,0.005706003867089748,0.000100000005
24,0.005690657999366522,0.005810260772705078,0.000100000005
25,0.0056830886751413345,0.0056864237412810326,0.000100000005
26,0.0056617786176502705,0.005773775279521942,0.000100000005
27,0.005647903308272362,0.005635990295559168,0.000100000005
28,0.005642495583742857,0.005611734464764595,0.000100000005
29,0.0056278589181602,0.005578112788498402,0.000100000005
30,0.005607057828456163,0.0055679394863545895,0.000100000005
31,0.00561339920386672,0.005664140451699495,0.000100000005
32,0.005602471064776182,0.005631209816783667,0.000100000005
33,0.005584834609180689,0.005940746981650591,0.000100000005
34,0.005581720732152462,0.0055699157528579235,0.000100000005
35,0.005578082520514727,0.005602744873613119,0.000100000005
36,0.0055596246384084225,0.005747906863689423,0.000100000005
37,0.005551020614802837,0.005590812303125858,0.000100000005
38,0.005562611389905214,0.005592233035713434,0.000100000005
39,0.0055396826937794685,0.00557834142819047,0.000100000005
40,0.0054248180240392685,0.0054719941690564156,1.0000001e-05
41,0.005423529073596001,0.005479392595589161,1.0000001e-05
42,0.005422711838036776,0.005446869879961014,1.0000001e-05
43,0.00542218005284667,0.005462226457893848,1.0000001e-05
44,0.005419367924332619,0.005485028959810734,1.0000001e-05
45,0.005418770015239716,0.00545535096898675,1.0000001e-05
46,0.005419381428509951,0.0054466272704303265,1.0000001e-05
47,0.005417447537183762,0.005438388325273991,1.0000001e-05
48,0.005417150445282459,0.005462945438921452,1.0000001e-05
49,0.005415039137005806,0.005446858238428831,1.0000001e-05
50,0.005414395127445459,0.005496506579220295,1.0000001e-05
51,0.005415390711277723,0.005443779285997152,1.0000001e-05
52,0.005410998594015837,0.005447392351925373,1.0000001e-05
53,0.005411743186414242,0.005432512611150742,1.0000001e-05
54,0.005410018377006054,0.0054375105537474155,1.0000001e-05
55,0.005408863537013531,0.005455399863421917,1.0000001e-05
56,0.005408619996160269,0.00543660344555974,1.0000001e-05
57,0.0054066781885921955,0.00543810473755002,1.0000001e-05
58,0.0054056826047599316,0.005426548887044191,1.0000001e-05
59,0.0054059140384197235,0.005434295628219843,1.0000001e-05
60,0.005388970021158457,0.005423205904662609,1.0000001e-06
61,0.005388548132032156,0.005425295326858759,1.0000001e-06
62,0.0053887623362243176,0.00542297400534153,1.0000001e-06
63,0.00538836931809783,0.005424331407994032,1.0000001e-06
64,0.0053880768828094006,0.005423295311629772,1.0000001e-06
65,0.005388100165873766,0.00542682409286499,1.0000001e-06
66,0.005388438701629639,0.005426730960607529,1.0000001e-06
67,0.005388041492551565,0.005423656664788723,1.0000001e-06
68,0.005388055928051472,0.005422129295766354,1.0000001e-06
69,0.005387953948229551,0.005424870178103447,1.0000001e-06
70,0.005387568846344948,0.005422335583716631,1.0000001e-06
71,0.005387423560023308,0.00542507553473115,1.0000001e-06
72,0.0053870221599936485,0.005423214752227068,1.0000001e-06
73,0.005387298297137022,0.005423633381724358,1.0000001e-06
74,0.005387180484831333,0.005425875540822744,1.0000001e-06
75,0.005387184675782919,0.005421447567641735,1.0000001e-06
76,0.005386704578995705,0.005422936286777258,1.0000001e-06
77,0.0053868074901402,0.0054213497787714005,1.0000001e-06
78,0.00538672786206007,0.005421035923063755,1.0000001e-06
79,0.005386691074818373,0.0054227495566010475,1.0000001e-06
80,0.005386414937674999,0.005422484595328569,1.0000001e-06
81,0.005386299453675747,0.0054231989197432995,1.0000001e-06
82,0.005386492237448692,0.005421552807092667,1.0000001e-06
83,0.0053862882778048515,0.005421745125204325,1.0000001e-06
84,0.005385898984968662,0.005420394707471132,1.0000001e-06
85,0.005386043339967728,0.005421875510364771,1.0000001e-06
86,0.005385898519307375,0.005422336049377918,1.0000001e-06
87,0.0053853681311011314,0.005420421250164509,1.0000001e-06
88,0.0053859069012105465,0.005419892258942127,1.0000001e-06
89,0.005385449156165123,0.0054208566434681416,1.0000001e-06
90,0.005385596305131912,0.005419883877038956,1.0000001e-06
91,0.005385412368923426,0.0054197232238948345,1.0000001e-06
92,0.005384971387684345,0.005419907160103321,1.0000001e-06
93,0.005384922958910465,0.005419743712991476,1.0000001e-06
94,0.005384975578635931,0.005419827066361904,1.0000001e-06
95,0.005384787917137146,0.005420032888650894,1.0000001e-06
96,0.0053845844231545925,0.005421931389719248,1.0000001e-06
97,0.005384732969105244,0.005422244779765606,1.0000001e-06
98,0.005384562071412802,0.00542081193998456,1.0000001e-06
99,0.005384248215705156,0.00542060611769557,1.0000001e-06
