,loss,val_loss,lr
0,0.03212013840675354,0.013611149974167347,0.001
1,0.013277867808938026,0.011811175383627415,0.001
2,0.011744428426027298,0.013751079328358173,0.001
3,0.010959059000015259,0.011912645772099495,0.001
4,0.01044912077486515,0.01098557561635971,0.001
5,0.009929453954100609,0.00979875959455967,0.001
6,0.009704889729619026,0.009128926321864128,0.001
7,0.00957635510712862,0.009200054220855236,0.001
8,0.00914832018315792,0.008854369632899761,0.001
9,0.00905464868992567,0.008701233193278313,0.001
10,0.0087971743196249,0.008159453980624676,0.001
11,0.008694769814610481,0.008327334187924862,0.001
12,0.008542727679014206,0.00780890230089426,0.001
13,0.008336852304637432,0.009128470905125141,0.001
14,0.008191246539354324,0.008193020708858967,0.001
15,0.008108604699373245,0.007763673085719347,0.001
16,0.007993411272764206,0.00813264586031437,0.001
17,0.00792443472892046,0.008149848319590092,0.001
18,0.007737948093563318,0.008465411141514778,0.001
19,0.007691941689699888,0.009534233249723911,0.001
20,0.006813684478402138,0.006802203133702278,0.000100000005
21,0.006798983085900545,0.006757610943168402,0.000100000005
22,0.006784047931432724,0.0068181222304701805,0.000100000005
23,0.006770352367311716,0.006745633669197559,0.000100000005
24,0.006752383895218372,0.00675820279866457,0.000100000005
25,0.0067319064401090145,0.006840713322162628,0.000100000005
26,0.006714230868965387,0.006712194532155991,0.000100000005
27,0.0066945054568350315,0.0068921917118132114,0.000100000005
28,0.006699481979012489,0.00662741856649518,0.000100000005
29,0.006663922220468521,0.006631078198552132,0.000100000005
30,0.006649992428719997,0.006682608276605606,0.000100000005
31,0.006637962535023689,0.006587344687432051,0.000100000005
32,0.006616477854549885,0.006632957141846418,0.000100000005
33,0.006606794893741608,0.0066838194616138935,0.000100000005
34,0.006587514188140631,0.0065570417791605,0.000100000005
35,0.006574844941496849,0.006579033564776182,0.000100000005
36,0.0065613905899226665,0.0066332509741187096,0.000100000005
37,0.006556558422744274,0.006489904597401619,0.000100000005
38,0.006548984441906214,0.006578726693987846,0.000100000005
39,0.006524243392050266,0.006616721395403147,0.000100000005
40,0.006414879113435745,0.006432514637708664,1.0000001e-05
41,0.0064131407998502254,0.006460069678723812,1.0000001e-05
42,0.006410534959286451,0.006423173006623983,1.0000001e-05
43,0.006411639973521233,0.006437067408114672,1.0000001e-05
44,0.006407500244677067,0.006418261211365461,1.0000001e-05
45,0.006406715139746666,0.006428030785173178,1.0000001e-05
46,0.00640397984534502,0.006422221194952726,1.0000001e-05
47,0.006403177976608276,0.0064201815985143185,1.0000001e-05
48,0.006400149781256914,0.006422723177820444,1.0000001e-05
49,0.006398317404091358,0.006414595525711775,1.0000001e-05
50,0.006397599820047617,0.0064322748221457005,1.0000001e-05
51,0.006394913420081139,0.006406640168279409,1.0000001e-05
52,0.006392969284206629,0.006409317720681429,1.0000001e-05
53,0.006391994189471006,0.0064099994488060474,1.0000001e-05
54,0.006388999987393618,0.006405123975127935,1.0000001e-05
55,0.006389144342392683,0.006400144658982754,1.0000001e-05
56,0.006385658401995897,0.006410861387848854,1.0000001e-05
57,0.006384895183146,0.006413590162992477,1.0000001e-05
58,0.0063834716565907,0.006402045022696257,1.0000001e-05
59,0.006380363367497921,0.006419456098228693,1.0000001e-05
60,0.006366624031215906,0.006386683788150549,1.0000001e-06
61,0.006366071291267872,0.006386317312717438,1.0000001e-06
62,0.006365453824400902,0.006388564594089985,1.0000001e-06
63,0.006365482695400715,0.00638697762042284,1.0000001e-06
64,0.006365357432514429,0.0063865710981190205,1.0000001e-06
65,0.006365223787724972,0.006386338267475367,1.0000001e-06
66,0.006364883854985237,0.006385681685060263,1.0000001e-06
67,0.006364851724356413,0.006387021392583847,1.0000001e-06
68,0.006364421918988228,0.006387545261532068,1.0000001e-06
69,0.006364376284182072,0.00638482253998518,1.0000001e-06
70,0.006364211905747652,0.006385479588061571,1.0000001e-06
71,0.006363849621266127,0.006386199500411749,1.0000001e-06
72,0.006363692693412304,0.006385030224919319,1.0000001e-06
73,0.006363687105476856,0.0063838898204267025,1.0000001e-06
74,0.00636331457644701,0.006383921485394239,1.0000001e-06
75,0.00636345474049449,0.006384382490068674,1.0000001e-06
76,0.006362953223288059,0.006386281456798315,1.0000001e-06
77,0.0063627962954342365,0.0063837431371212006,1.0000001e-06
78,0.006362508982419968,0.006386042106896639,1.0000001e-06
79,0.006362246815115213,0.006383921951055527,1.0000001e-06
80,0.006362327374517918,0.006384514272212982,1.0000001e-06
81,0.006361815612763166,0.006383081898093224,1.0000001e-06
82,0.006361886393278837,0.006385163404047489,1.0000001e-06
83,0.0063616507686674595,0.006383993197232485,1.0000001e-06
84,0.006361254025250673,0.006383412983268499,1.0000001e-06
85,0.006361315958201885,0.0063820285722613335,1.0000001e-06
86,0.006360803265124559,0.006383483298122883,1.0000001e-06
87,0.00636098999530077,0.006380997598171234,1.0000001e-06
88,0.00636071152985096,0.00638139434158802,1.0000001e-06
89,0.006360404193401337,0.006381881423294544,1.0000001e-06
90,0.006360238417983055,0.006383837666362524,1.0000001e-06
91,0.006360122002661228,0.006380540318787098,1.0000001e-06
92,0.006359753664582968,0.006380794104188681,1.0000001e-06
93,0.006359741557389498,0.006382639519870281,1.0000001e-06
94,0.006359611637890339,0.006381066981703043,1.0000001e-06
95,0.006359373684972525,0.006380013190209866,1.0000001e-06
96,0.00635917205363512,0.006383584812283516,1.0000001e-06
97,0.006359304767102003,0.006381838582456112,1.0000001e-06
98,0.00635848892852664,0.006381366401910782,1.0000001e-06
99,0.006358723156154156,0.006381642073392868,1.0000001e-06
